,APPLICATION_TYPE,Year,STATUS,ADDRESS,Postcode,_id,Neighbourhood
0,CD,2008,Closed,22 A BIRCH AVE,M4V,164795,Deer Park
1,CD,2008,Closed,22 A BIRCH AVE,M4V,164795,Forest Hill SE
2,CD,2008,Closed,22 A BIRCH AVE,M4V,164795,Rathnelly
3,CD,2008,Closed,22 A BIRCH AVE,M4V,164795,South Hill
4,CD,2008,Closed,22 A BIRCH AVE,M4V,164795,Summerhill West
5,CD,2008,Closed,22 D BIRCH AVE,M4V,164731,Deer Park
6,CD,2008,Closed,22 D BIRCH AVE,M4V,164731,Forest Hill SE
7,CD,2008,Closed,22 D BIRCH AVE,M4V,164731,Rathnelly
8,CD,2008,Closed,22 D BIRCH AVE,M4V,164731,South Hill
9,CD,2008,Closed,22 D BIRCH AVE,M4V,164731,Summerhill West
10,CD,2008,Closed,22 C BIRCH AVE,M4V,165377,Deer Park
11,CD,2008,Closed,22 C BIRCH AVE,M4V,165377,Forest Hill SE
12,CD,2008,Closed,22 C BIRCH AVE,M4V,165377,Rathnelly
13,CD,2008,Closed,22 C BIRCH AVE,M4V,165377,South Hill
14,CD,2008,Closed,22 C BIRCH AVE,M4V,165377,Summerhill West
15,CD,2008,Closed,22 B BIRCH AVE,M4V,164732,Deer Park
16,CD,2008,Closed,22 B BIRCH AVE,M4V,164732,Forest Hill SE
17,CD,2008,Closed,22 B BIRCH AVE,M4V,164732,Rathnelly
18,CD,2008,Closed,22 B BIRCH AVE,M4V,164732,South Hill
19,CD,2008,Closed,22 B BIRCH AVE,M4V,164732,Summerhill West
20,CD,2014,Closed,290 ST CLAIR AVE,M4V,137898,Deer Park
21,CD,2014,Closed,290 ST CLAIR AVE,M4V,137898,Forest Hill SE
22,CD,2014,Closed,290 ST CLAIR AVE,M4V,137898,Rathnelly
23,CD,2014,Closed,290 ST CLAIR AVE,M4V,137898,South Hill
24,CD,2014,Closed,290 ST CLAIR AVE,M4V,137898,Summerhill West
25,CD,2014,Closed,288 ST CLAIR AVE,M4V,137624,Deer Park
26,CD,2014,Closed,288 ST CLAIR AVE,M4V,137624,Forest Hill SE
27,CD,2014,Closed,288 ST CLAIR AVE,M4V,137624,Rathnelly
28,CD,2014,Closed,288 ST CLAIR AVE,M4V,137624,South Hill
29,CD,2014,Closed,288 ST CLAIR AVE,M4V,137624,Summerhill West
30,CD,2014,Closed,111 ST CLAIR AVE,M4V,163891,Deer Park
31,CD,2014,Closed,111 ST CLAIR AVE,M4V,163891,Forest Hill SE
32,CD,2014,Closed,111 ST CLAIR AVE,M4V,163891,Rathnelly
33,CD,2014,Closed,111 ST CLAIR AVE,M4V,163891,South Hill
34,CD,2014,Closed,111 ST CLAIR AVE,M4V,163891,Summerhill West
35,CD,2015,Closed,377 MADISON AVE,M4V,156599,Deer Park
36,CD,2015,Closed,377 MADISON AVE,M4V,156599,Forest Hill SE
37,CD,2015,Closed,377 MADISON AVE,M4V,156599,Rathnelly
38,CD,2015,Closed,377 MADISON AVE,M4V,156599,South Hill
39,CD,2015,Closed,377 MADISON AVE,M4V,156599,Summerhill West
40,CD,2015,Closed,700 HURON ST,M4V,117845,Deer Park
41,CD,2015,Closed,700 HURON ST,M4V,117845,Forest Hill SE
42,CD,2015,Closed,700 HURON ST,M4V,117845,Rathnelly
43,CD,2015,Closed,700 HURON ST,M4V,117845,South Hill
44,CD,2015,Closed,700 HURON ST,M4V,117845,Summerhill West
45,CD,2016,Closed,223 ST CLAIR AVE,M4V,129652,Deer Park
46,CD,2016,Closed,223 ST CLAIR AVE,M4V,129652,Forest Hill SE
47,CD,2016,Closed,223 ST CLAIR AVE,M4V,129652,Rathnelly
48,CD,2016,Closed,223 ST CLAIR AVE,M4V,129652,South Hill
49,CD,2016,Closed,223 ST CLAIR AVE,M4V,129652,Summerhill West
50,CD,2016,Closed,219 ST CLAIR AVE,M4V,129657,Deer Park
51,CD,2016,Closed,219 ST CLAIR AVE,M4V,129657,Forest Hill SE
52,CD,2016,Closed,219 ST CLAIR AVE,M4V,129657,Rathnelly
53,CD,2016,Closed,219 ST CLAIR AVE,M4V,129657,South Hill
54,CD,2016,Closed,219 ST CLAIR AVE,M4V,129657,Summerhill West
55,CD,2016,Closed,215 ST CLAIR AVE,M4V,129824,Deer Park
56,CD,2016,Closed,215 ST CLAIR AVE,M4V,129824,Forest Hill SE
57,CD,2016,Closed,215 ST CLAIR AVE,M4V,129824,Rathnelly
58,CD,2016,Closed,215 ST CLAIR AVE,M4V,129824,South Hill
59,CD,2016,Closed,215 ST CLAIR AVE,M4V,129824,Summerhill West
60,CD,2016,Closed,213 ST CLAIR AVE,M4V,159052,Deer Park
61,CD,2016,Closed,213 ST CLAIR AVE,M4V,159052,Forest Hill SE
62,CD,2016,Closed,213 ST CLAIR AVE,M4V,159052,Rathnelly
63,CD,2016,Closed,213 ST CLAIR AVE,M4V,159052,South Hill
64,CD,2016,Closed,213 ST CLAIR AVE,M4V,159052,Summerhill West
65,CD,2016,Closed,217 ST CLAIR AVE,M4V,171019,Deer Park
66,CD,2016,Closed,217 ST CLAIR AVE,M4V,171019,Forest Hill SE
67,CD,2016,Closed,217 ST CLAIR AVE,M4V,171019,Rathnelly
68,CD,2016,Closed,217 ST CLAIR AVE,M4V,171019,South Hill
69,CD,2016,Closed,217 ST CLAIR AVE,M4V,171019,Summerhill West
70,CD,2016,Closed,282 ST CLAIR AVE,M4V,137621,Deer Park
71,CD,2016,Closed,282 ST CLAIR AVE,M4V,137621,Forest Hill SE
72,CD,2016,Closed,282 ST CLAIR AVE,M4V,137621,Rathnelly
73,CD,2016,Closed,282 ST CLAIR AVE,M4V,137621,South Hill
74,CD,2016,Closed,282 ST CLAIR AVE,M4V,137621,Summerhill West
75,CD,2016,Closed,221 ST CLAIR AVE,M4V,170549,Deer Park
76,CD,2016,Closed,221 ST CLAIR AVE,M4V,170549,Forest Hill SE
77,CD,2016,Closed,221 ST CLAIR AVE,M4V,170549,Rathnelly
78,CD,2016,Closed,221 ST CLAIR AVE,M4V,170549,South Hill
79,CD,2016,Closed,221 ST CLAIR AVE,M4V,170549,Summerhill West
80,CD,2018,Under Review ,34 COULSON AVE,M4V,136650,Deer Park
81,CD,2018,Under Review ,34 COULSON AVE,M4V,136650,Forest Hill SE
82,CD,2018,Under Review ,34 COULSON AVE,M4V,136650,Rathnelly
83,CD,2018,Under Review ,34 COULSON AVE,M4V,136650,South Hill
84,CD,2018,Under Review ,34 COULSON AVE,M4V,136650,Summerhill West
85,CD,2019,Under Review ,111 ST CLAIR AVE,M4V,171250,Deer Park
86,CD,2019,Under Review ,111 ST CLAIR AVE,M4V,171250,Forest Hill SE
87,CD,2019,Under Review ,111 ST CLAIR AVE,M4V,171250,Rathnelly
88,CD,2019,Under Review ,111 ST CLAIR AVE,M4V,171250,South Hill
89,CD,2019,Under Review ,111 ST CLAIR AVE,M4V,171250,Summerhill West
90,CD,2008,Closed,3670 VICTORIA PARK AVE,M2H,166494,Hillcrest Village
91,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119676,Dorset Park
92,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119676,Scarborough Town Centre
93,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119676,Wexford Heights
94,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119677,Dorset Park
95,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119677,Scarborough Town Centre
96,CD,2008,Closed,125 NANTUCKET BLVD,M1P,119677,Wexford Heights
97,CD,2011,Closed,300 NANTUCKET BLVD,M1P,118630,Dorset Park
98,CD,2011,Closed,300 NANTUCKET BLVD,M1P,118630,Scarborough Town Centre
99,CD,2011,Closed,300 NANTUCKET BLVD,M1P,118630,Wexford Heights
100,CD,2012,Closed,1051 ELLESMERE RD,M1P,120584,Dorset Park
101,CD,2012,Closed,1051 ELLESMERE RD,M1P,120584,Scarborough Town Centre
102,CD,2012,Closed,1051 ELLESMERE RD,M1P,120584,Wexford Heights
103,CD,2012,Closed,85 NANTUCKET BLVD,M1P,119673,Dorset Park
104,CD,2012,Closed,85 NANTUCKET BLVD,M1P,119673,Scarborough Town Centre
105,CD,2012,Closed,85 NANTUCKET BLVD,M1P,119673,Wexford Heights
106,CD,2012,Closed,1415 KENNEDY RD,M1P,118636,Dorset Park
107,CD,2012,Closed,1415 KENNEDY RD,M1P,118636,Scarborough Town Centre
108,CD,2012,Closed,1415 KENNEDY RD,M1P,118636,Wexford Heights
109,CD,2016,Closed,1680 MIDLAND AVE,M1P,120804,Dorset Park
110,CD,2016,Closed,1680 MIDLAND AVE,M1P,120804,Scarborough Town Centre
111,CD,2016,Closed,1680 MIDLAND AVE,M1P,120804,Wexford Heights
112,CD,2018,Under Review ,228-250 MIDWEST RD,M1P,120587,Dorset Park
113,CD,2018,Under Review ,228-250 MIDWEST RD,M1P,120587,Scarborough Town Centre
114,CD,2018,Under Review ,228-250 MIDWEST RD,M1P,120587,Wexford Heights
115,CD,2019,Under Review ,1001 ELLESMERE RD,M1P,119671,Dorset Park
116,CD,2019,Under Review ,1001 ELLESMERE RD,M1P,119671,Scarborough Town Centre
117,CD,2019,Under Review ,1001 ELLESMERE RD,M1P,119671,Wexford Heights
118,CD,2008,Closed,35 HAYDEN ST,M4Y,170979,Church and Wellesley
119,CD,2011,Closed,620 CHURCH ST,M4Y,131427,Church and Wellesley
120,CD,2013,Closed,568 JARVIS ST,M4Y,170854,Church and Wellesley
121,CD,2013,Closed,75 ST NICHOLAS ST,M4Y,172766,Church and Wellesley
122,CD,2014,Closed,5 ST JOSEPH ST,M4Y,131383,Church and Wellesley
123,CD,2015,Closed,21 GRENVILLE ST,M4Y,130138,Church and Wellesley
124,CD,2015,Closed,711 YONGE ST,M4Y,131489,Church and Wellesley
125,CD,2015,Closed,709 YONGE ST,M4Y,131487,Church and Wellesley
126,CD,2015,Closed,42 CHARLES ST,M4Y,131443,Church and Wellesley
127,CD,2015,Closed,14 HAYDEN ST,M4Y,130505,Church and Wellesley
128,CD,2016,Closed,64 CHARLES ST,M4Y,131291,Church and Wellesley
129,CD,2016,Closed,61 HAYDEN ST,M4Y,130901,Church and Wellesley
130,CD,2016,Closed,50 CHARLES ST,M4Y,170465,Church and Wellesley
131,CD,2016,Closed,50-60 CHARLES ST,M4Y,174045,Church and Wellesley
132,CD,2017,Draft Plan Approved,454-464 YONGE ST,M4Y,116403,Church and Wellesley
133,CD,2017,Closed,50-60 CHARLES ST,M4Y,174046,Church and Wellesley
134,CD,2017,Closed,50 CHARLES ST,M4Y,170467,Church and Wellesley
135,CD,2017,Draft Plan Approved,17 DUNDONALD ST,M4Y,131330,Church and Wellesley
136,CD,2017,Closed,64 CHARLES ST,M4Y,131293,Church and Wellesley
137,CD,2017,Closed,61 HAYDEN ST,M4Y,130903,Church and Wellesley
138,CD,2017,Draft Plan Approved,411 CHURCH ST,M4Y,130454,Church and Wellesley
139,CD,2018,Draft Plan Approved,9 GLOUCESTER ST,M4Y,131126,Church and Wellesley
140,CD,2018,Draft Plan Approved,11 GLOUCESTER ST,M4Y,131127,Church and Wellesley
141,CD,2018,Closed,46 WELLESLEY ST,M4Y,131271,Church and Wellesley
142,CD,2018,Closed,33 DUNDONALD ST,M4Y,131028,Church and Wellesley
143,CD,2018,Draft Plan Approved,7 GLOUCESTER ST,M4Y,130984,Church and Wellesley
144,CD,2018,Closed,31 DUNDONALD ST,M4Y,131024,Church and Wellesley
145,CD,2018,Closed,35 DUNDONALD ST,M4Y,171685,Church and Wellesley
146,CD,2018,Closed,50 WELLESLEY ST,M4Y,171977,Church and Wellesley
147,CD,2018,Draft Plan Approved,593 YONGE ST,M4Y,131469,Church and Wellesley
148,CD,2018,Draft Plan Approved,5 GLOUCESTER ST,M4Y,164324,Church and Wellesley
149,CD,2018,Draft Plan Approved,36 WELLESLEY ST,M4Y,158872,Church and Wellesley
150,CD,2019,Under Review ,50 WELLESLEY ST,M4Y,171978,Church and Wellesley
151,CD,2019,Under Review ,35 DUNDONALD ST,M4Y,115798,Church and Wellesley
152,CD,2019,Under Review ,11 WELLESLEY ST,M4Y,163795,Church and Wellesley
153,CD,2019,Under Review ,11 WELLESLEY ST,M4Y,163794,Church and Wellesley
154,CD,2019,Under Review ,31 DUNDONALD ST,M4Y,131025,Church and Wellesley
155,CD,2019,Under Review ,33 DUNDONALD ST,M4Y,131029,Church and Wellesley
156,CD,2019,Under Review ,46 WELLESLEY ST,M4Y,131272,Church and Wellesley
157,CD,2019,Under Review ,7 WELLESLEY ST,M4Y,158929,Church and Wellesley
158,CD,2019,Under Review ,7 WELLESLEY ST,M4Y,158930,Church and Wellesley
159,CD,2019,Under Review ,5 WELLESLEY ST,M4Y,164887,Church and Wellesley
160,CD,2019,Under Review ,5 WELLESLEY ST,M4Y,164886,Church and Wellesley
161,CD,2008,Closed,170 WICKSTEED AVE,M4G,142682,Leaside
162,CD,2009,Closed,1670 BAYVIEW AVE,M4G,172351,Leaside
163,CD,2012,Refused,1477 BAYVIEW AVE,M4G,143005,Leaside
164,CD,2014,Draft Plan Approved,851 MILLWOOD RD,M4G,159046,Leaside
165,CD,2015,Closed,209 WICKSTEED AVE,M4G,142258,Leaside
166,CD,2019,Under Review ,3 SOUTHVALE DR,M4G,142577,Leaside
167,CD,2008,Closed,740 EGLINTON AVE,M5N,138838,Roselawn
168,CD,2011,Closed,484 LYTTON BLVD,M5N,156237,Roselawn
169,CD,2011,Closed,484 LYTTON BLVD,M5N,167516,Roselawn
170,CD,2012,Closed,1246 AVENUE RD,M5N,171671,Roselawn
171,CD,2017,Closed,1238 AVENUE RD,M5N,171224,Roselawn
172,CD,2009,Under Review,1973-1991 VICTORIA PARK AVE,M1R,172837,Maryvale
173,CD,2009,Under Review,1973-1991 VICTORIA PARK AVE,M1R,172837,Wexford
174,CD,2009,Under Review,1955 VICTORIA PARK AVE,M1R,120019,Maryvale
175,CD,2009,Under Review,1955 VICTORIA PARK AVE,M1R,120019,Wexford
176,CD,2014,Closed,2150 LAWRENCE AVE,M1R,156502,Maryvale
177,CD,2014,Closed,2150 LAWRENCE AVE,M1R,156502,Wexford
178,CD,2015,Under Review ,1973 VICTORIA PARK AVE,M1R,166825,Maryvale
179,CD,2015,Under Review ,1973 VICTORIA PARK AVE,M1R,166825,Wexford
180,CD,2015,Under Review ,1979 VICTORIA PARK AVE,M1R,170443,Maryvale
181,CD,2015,Under Review ,1979 VICTORIA PARK AVE,M1R,170443,Wexford
182,CD,2015,Under Review ,1991 VICTORIA PARK AVE,M1R,163823,Maryvale
183,CD,2015,Under Review ,1991 VICTORIA PARK AVE,M1R,163823,Wexford
184,CD,2015,Under Review ,1967 VICTORIA PARK AVE,M1R,159655,Maryvale
185,CD,2015,Under Review ,1967 VICTORIA PARK AVE,M1R,159655,Wexford
186,CD,2015,Under Review ,1985 VICTORIA PARK AVE,M1R,159076,Maryvale
187,CD,2015,Under Review ,1985 VICTORIA PARK AVE,M1R,159076,Wexford
188,CD,2015,Under Review ,1973-1991 VICTORIA PARK AVE,M1R,172838,Maryvale
189,CD,2015,Under Review ,1973-1991 VICTORIA PARK AVE,M1R,172838,Wexford
190,CD,2015,Under Review ,1961 VICTORIA PARK AVE,M1R,116929,Maryvale
191,CD,2015,Under Review ,1961 VICTORIA PARK AVE,M1R,116929,Wexford
192,CD,2015,Under Review ,1955 VICTORIA PARK AVE,M1R,120088,Maryvale
193,CD,2015,Under Review ,1955 VICTORIA PARK AVE,M1R,120088,Wexford
194,CD,2019,Under Review ,2150 LAWRENCE AVE,M1R,155449,Maryvale
195,CD,2019,Under Review ,2150 LAWRENCE AVE,M1R,155449,Wexford
196,CD,2009,Closed,53 HIGH PARK BLVD,M6R,122955,Parkdale
197,CD,2009,Closed,53 HIGH PARK BLVD,M6R,122955,Roncesvalles
198,CD,2014,Closed,30 HOWARD PARK AVE,M6R,172285,Parkdale
199,CD,2014,Closed,30 HOWARD PARK AVE,M6R,172285,Roncesvalles
200,CD,2014,Closed,66 HOWARD PARK AVE,M6R,124208,Parkdale
201,CD,2014,Closed,66 HOWARD PARK AVE,M6R,124208,Roncesvalles
202,CD,2014,Closed,60 HOWARD PARK AVE,M6R,124116,Parkdale
203,CD,2014,Closed,60 HOWARD PARK AVE,M6R,124116,Roncesvalles
204,CD,2014,Closed,30 A HOWARD PARK AVE,M6R,124113,Parkdale
205,CD,2014,Closed,30 A HOWARD PARK AVE,M6R,124113,Roncesvalles
206,CD,2014,Closed,24 HOWARD PARK AVE,M6R,123884,Parkdale
207,CD,2014,Closed,24 HOWARD PARK AVE,M6R,123884,Roncesvalles
208,CD,2016,Closed,383 SORAUREN AVE,M6R,115942,Parkdale
209,CD,2016,Closed,383 SORAUREN AVE,M6R,115942,Roncesvalles
210,CD,2017,Draft Plan Approved,158 STERLING RD,M6R,125220,Parkdale
211,CD,2017,Draft Plan Approved,158 STERLING RD,M6R,125220,Roncesvalles
212,CD,2018,Closed,66 HOWARD PARK AVE,M6R,124209,Parkdale
213,CD,2018,Closed,66 HOWARD PARK AVE,M6R,124209,Roncesvalles
214,CD,2018,Closed,60 HOWARD PARK AVE,M6R,124117,Parkdale
215,CD,2018,Closed,60 HOWARD PARK AVE,M6R,124117,Roncesvalles
216,CD,2018,Closed,30 A HOWARD PARK AVE,M6R,124114,Parkdale
217,CD,2018,Closed,30 A HOWARD PARK AVE,M6R,124114,Roncesvalles
218,CD,2018,Draft Plan Approved,35 WABASH AVE,M6R,122702,Parkdale
219,CD,2018,Draft Plan Approved,35 WABASH AVE,M6R,122702,Roncesvalles
220,CD,2009,Draft Plan Approved,6 DALE AVE,M4W,134127,Rosedale
221,CD,2015,Closed,1 BLOOR ST,M4W,173332,Rosedale
222,CD,2015,Closed,23 BLOOR ST,M4W,131491,Rosedale
223,CD,2018,Draft Plan Approved,838 YONGE ST,M4W,126008,Rosedale
224,CD,2018,Draft Plan Approved,836 YONGE ST,M4W,126011,Rosedale
225,CD,2018,Draft Plan Approved,838 YONGE ST,M4W,126007,Rosedale
226,CD,2018,Draft Plan Approved,1027 YONGE ST,M4W,136228,Rosedale
227,CD,2018,Draft Plan Approved,840 YONGE ST,M4W,126004,Rosedale
228,CD,2018,Draft Plan Approved,836 YONGE ST,M4W,126012,Rosedale
229,CD,2018,Draft Plan Approved,846 YONGE ST,M4W,127341,Rosedale
230,CD,2018,Draft Plan Approved,844 YONGE ST,M4W,127344,Rosedale
231,CD,2018,Draft Plan Approved,844 YONGE ST,M4W,127345,Rosedale
232,CD,2018,Draft Plan Approved,840 YONGE ST,M4W,127348,Rosedale
233,CD,2018,Draft Plan Approved,850 YONGE ST,M4W,164741,Rosedale
234,CD,2018,Draft Plan Approved,850 YONGE ST,M4W,164742,Rosedale
235,CD,2018,Draft Plan Approved,846 YONGE ST,M4W,127340,Rosedale
236,CD,2018,Draft Plan Approved,3 YORKVILLE AVE,M4W,127336,Rosedale
237,CD,2018,Draft Plan Approved,3 YORKVILLE AVE,M4W,127337,Rosedale
238,CD,2009,Closed,2 B MINTO ST,M4L,116534,The Beaches West
239,CD,2009,Closed,2 B MINTO ST,M4L,116534,India Bazaar
240,CD,2010,Closed,1386 GERRARD ST,M4L,131955,The Beaches West
241,CD,2010,Closed,1386 GERRARD ST,M4L,131955,India Bazaar
242,CD,2013,Closed,66 KIPPENDAVIE AVE,M4L,133418,The Beaches West
243,CD,2013,Closed,66 KIPPENDAVIE AVE,M4L,133418,India Bazaar
244,CD,2013,Closed,19 KIPPENDAVIE AVE,M4L,134213,The Beaches West
245,CD,2013,Closed,19 KIPPENDAVIE AVE,M4L,134213,India Bazaar
246,CD,2013,Closed,323 KINGSTON RD,M4L,134389,The Beaches West
247,CD,2013,Closed,323 KINGSTON RD,M4L,134389,India Bazaar
248,CD,2013,Closed,4 BELLEFAIR AVE,M4L,134694,The Beaches West
249,CD,2013,Closed,4 BELLEFAIR AVE,M4L,134694,India Bazaar
250,CD,2013,Closed,17 KIPPENDAVIE AVE,M4L,159786,The Beaches West
251,CD,2013,Closed,17 KIPPENDAVIE AVE,M4L,159786,India Bazaar
252,CD,2013,Closed,17 KIPPENDAVIE AVE,M4L,173132,The Beaches West
253,CD,2013,Closed,17 KIPPENDAVIE AVE,M4L,173132,India Bazaar
254,CD,2013,Closed,76 KIPPENDAVIE AVE,M4L,173888,The Beaches West
255,CD,2013,Closed,76 KIPPENDAVIE AVE,M4L,173888,India Bazaar
256,CD,2014,Closed,303 KINGSTON RD,M4L,174251,The Beaches West
257,CD,2014,Closed,303 KINGSTON RD,M4L,174251,India Bazaar
258,CD,2016,Closed,1962 A QUEEN ST,M4L,164220,The Beaches West
259,CD,2016,Closed,1962 A QUEEN ST,M4L,164220,India Bazaar
260,CD,2016,Closed,1960 A QUEEN ST,M4L,135147,The Beaches West
261,CD,2016,Closed,1960 A QUEEN ST,M4L,135147,India Bazaar
262,CD,2016,Closed,1962 QUEEN ST,M4L,170632,The Beaches West
263,CD,2016,Closed,1962 QUEEN ST,M4L,170632,India Bazaar
264,CD,2016,Closed,1960 QUEEN ST,M4L,135151,The Beaches West
265,CD,2016,Closed,1960 QUEEN ST,M4L,135151,India Bazaar
266,CD,2017,Draft Plan Approved,1321 GERRARD ST,M4L,133114,The Beaches West
267,CD,2017,Draft Plan Approved,1321 GERRARD ST,M4L,133114,India Bazaar
268,CD,2018,Under Review ,79 WOODBINE AVE,M4L,134870,The Beaches West
269,CD,2018,Under Review ,79 WOODBINE AVE,M4L,134870,India Bazaar
270,CD,2018,Under Review ,73 WOODBINE AVE,M4L,134641,The Beaches West
271,CD,2018,Under Review ,73 WOODBINE AVE,M4L,134641,India Bazaar
272,CD,2018,Under Review ,3 BULLER AVE,M4L,134661,The Beaches West
273,CD,2018,Under Review ,3 BULLER AVE,M4L,134661,India Bazaar
274,CD,2018,Under Review ,77 WOODBINE AVE,M4L,134867,The Beaches West
275,CD,2018,Under Review ,77 WOODBINE AVE,M4L,134867,India Bazaar
276,CD,2018,Under Review ,83 WOODBINE AVE,M4L,134873,The Beaches West
277,CD,2018,Under Review ,83 WOODBINE AVE,M4L,134873,India Bazaar
278,CD,2019,Under Review ,196 WOODBINE AVE,M4L,134436,The Beaches West
279,CD,2019,Under Review ,196 WOODBINE AVE,M4L,134436,India Bazaar
280,CD,2019,Under Review ,1878 QUEEN ST,M4L,134685,The Beaches West
281,CD,2019,Under Review ,1878 QUEEN ST,M4L,134685,India Bazaar
282,CD,2019,Under Review ,1880 QUEEN ST,M4L,134680,The Beaches West
283,CD,2019,Under Review ,1880 QUEEN ST,M4L,134680,India Bazaar
284,CD,2019,Under Review ,1630 QUEEN ST,M4L,134905,The Beaches West
285,CD,2019,Under Review ,1630 QUEEN ST,M4L,134905,India Bazaar
286,CD,2019,Under Review ,100 COXWELL AVE,M4L,132837,The Beaches West
287,CD,2019,Under Review ,100 COXWELL AVE,M4L,132837,India Bazaar
288,CD,2019,Under Review ,1628 QUEEN ST,M4L,133935,The Beaches West
289,CD,2019,Under Review ,1628 QUEEN ST,M4L,133935,India Bazaar
290,CD,2019,Under Review ,104 COXWELL AVE,M4L,132834,The Beaches West
291,CD,2019,Under Review ,104 COXWELL AVE,M4L,132834,India Bazaar
292,CD,2019,Under Review ,98 COXWELL AVE,M4L,133058,The Beaches West
293,CD,2019,Under Review ,98 COXWELL AVE,M4L,133058,India Bazaar
294,CD,2019,Under Review ,96 COXWELL AVE,M4L,133062,The Beaches West
295,CD,2019,Under Review ,96 COXWELL AVE,M4L,133062,India Bazaar
296,CD,2019,Under Review ,1624 QUEEN ST,M4L,133938,The Beaches West
297,CD,2019,Under Review ,1624 QUEEN ST,M4L,133938,India Bazaar
298,CD,2009,Closed,222 CHRISTIE ST,M6G,128340,Christie
299,CD,2013,Closed,540 COLLEGE ST,M6G,127037,Christie
300,CD,2014,Closed,354 HARBORD ST,M6G,124749,Christie
301,CD,2019,Under Review ,786 OSSINGTON AVE,M6G,125179,Christie
302,CD,2010,Closed,56 LIPPINCOTT ST,M5T,130148,Chinatown
303,CD,2010,Closed,56 LIPPINCOTT ST,M5T,130148,Grange Park
304,CD,2010,Closed,56 LIPPINCOTT ST,M5T,130148,Kensington Market
305,CD,2010,Closed,50 R RYERSON AVE,M5T,159464,Chinatown
306,CD,2010,Closed,50 R RYERSON AVE,M5T,159464,Grange Park
307,CD,2010,Closed,50 R RYERSON AVE,M5T,159464,Kensington Market
308,CD,2011,Closed,207 BEVERLEY ST,M5T,130395,Chinatown
309,CD,2011,Closed,207 BEVERLEY ST,M5T,130395,Grange Park
310,CD,2011,Closed,207 BEVERLEY ST,M5T,130395,Kensington Market
311,CD,2011,Closed,591 DUNDAS ST,M5T,131930,Chinatown
312,CD,2011,Closed,591 DUNDAS ST,M5T,131930,Grange Park
313,CD,2011,Closed,591 DUNDAS ST,M5T,131930,Kensington Market
314,CD,2013,Closed,591 DUNDAS ST,M5T,132205,Chinatown
315,CD,2013,Closed,591 DUNDAS ST,M5T,132205,Grange Park
316,CD,2013,Closed,591 DUNDAS ST,M5T,132205,Kensington Market
317,CD,2013,Closed,222 SPADINA AVE,M5T,130288,Chinatown
318,CD,2013,Closed,222 SPADINA AVE,M5T,130288,Grange Park
319,CD,2013,Closed,222 SPADINA AVE,M5T,130288,Kensington Market
320,CD,2014,Closed,591 DUNDAS ST,M5T,132207,Chinatown
321,CD,2014,Closed,591 DUNDAS ST,M5T,132207,Grange Park
322,CD,2014,Closed,591 DUNDAS ST,M5T,132207,Kensington Market
323,CD,2015,Closed,270 SPADINA AVE,M5T,171851,Chinatown
324,CD,2015,Closed,270 SPADINA AVE,M5T,171851,Grange Park
325,CD,2015,Closed,270 SPADINA AVE,M5T,171851,Kensington Market
326,CD,2015,Draft Plan Approved,23 BEVERLEY ST,M5T,172016,Chinatown
327,CD,2015,Draft Plan Approved,23 BEVERLEY ST,M5T,172016,Grange Park
328,CD,2015,Draft Plan Approved,23 BEVERLEY ST,M5T,172016,Kensington Market
329,CD,2015,Draft Plan Approved,17 R BEVERLEY ST,M5T,170509,Chinatown
330,CD,2015,Draft Plan Approved,17 R BEVERLEY ST,M5T,170509,Grange Park
331,CD,2015,Draft Plan Approved,17 R BEVERLEY ST,M5T,170509,Kensington Market
332,CD,2015,Draft Plan Approved,19 BEVERLEY ST,M5T,129750,Chinatown
333,CD,2015,Draft Plan Approved,19 BEVERLEY ST,M5T,129750,Grange Park
334,CD,2015,Draft Plan Approved,19 BEVERLEY ST,M5T,129750,Kensington Market
335,CD,2015,Draft Plan Approved,21 BEVERLEY ST,M5T,129755,Chinatown
336,CD,2015,Draft Plan Approved,21 BEVERLEY ST,M5T,129755,Grange Park
337,CD,2015,Draft Plan Approved,21 BEVERLEY ST,M5T,129755,Kensington Market
338,CD,2015,Draft Plan Approved,15 BEVERLEY ST,M5T,129689,Chinatown
339,CD,2015,Draft Plan Approved,15 BEVERLEY ST,M5T,129689,Grange Park
340,CD,2015,Draft Plan Approved,15 BEVERLEY ST,M5T,129689,Kensington Market
341,CD,2015,Draft Plan Approved,17 BEVERLEY ST,M5T,129693,Chinatown
342,CD,2015,Draft Plan Approved,17 BEVERLEY ST,M5T,129693,Grange Park
343,CD,2015,Draft Plan Approved,17 BEVERLEY ST,M5T,129693,Kensington Market
344,CD,2015,Draft Plan Approved,27 BEVERLEY ST,M5T,129938,Chinatown
345,CD,2015,Draft Plan Approved,27 BEVERLEY ST,M5T,129938,Grange Park
346,CD,2015,Draft Plan Approved,27 BEVERLEY ST,M5T,129938,Kensington Market
347,CD,2016,Closed,571 DUNDAS ST,M5T,166016,Chinatown
348,CD,2016,Closed,571 DUNDAS ST,M5T,166016,Grange Park
349,CD,2016,Closed,571 DUNDAS ST,M5T,166016,Kensington Market
